artist_id,artist_name,account_id,num_followers,avg_likes,avg_comments,avg_views,likes_not_from_followers,male_amount,female_amount,ages_13_17,ages_18_24,ages_25_34,ages_35_44,ages_45_64,ages_65_,male_13_17,female_13_17,male_ages_18_24,female_ages_18_24,male_ages_25_34,female_ages_25_34,male_ages_35_44,female_ages_35_44,male_ages_45_64,female_ages_45_64,male_ages_65_,female_ages_65_,follower_white,follower_african_american,follower_asian,follower_hispanic,follower_lang_en,follower_lang_es,follower_lang_pt,follower_lang_de,follower_lang_ja,follower_lang_zh,follower_lang_id,follower_lang_ru,follower_lang_fr,follower_interest_name_1,follower_interest_amount_1,follower_interest_name_2,follower_interest_amount_2,follower_interest_name_3,follower_interest_amount_3,follower_interest_name_4,follower_interest_amount_4,follower_interest_name_5,follower_interest_amount_5,follower_country_code_1,follower_country_weight_1,follower_country_code_2,follower_country_weight_2,follower_country_code_3,follower_country_weight_3,follower_country_code_4,follower_country_weight_4,follower_country_code_5,follower_country_weight_5,last_updated,reachability_500,reachability_500_1000,reachability_1000_1500,reachability_1500_,notable_users_ratio,audience_credibility,credibility_class,created_at,engagement_rate,engagements
15646,Los Fabulosos Cadillacs,425397174,32641.0,947.0,14.0,,,0.678571,0.321429,0.021429,0.106473,0.553571,0.297321,0.021205,0.0,0.0,0.021429,0.063616,0.042857,0.339286,0.214286,0.254464,0.042857,0.021205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825397,0.0,0.047619,0.0,0.095238,0.015873,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,2025-11-02 19:00:00,0.414141,0.151515,0.151515,0.282828,0.181818,0.848485,low,2025-11-05,2.9013,
15646,Los Fabulosos Cadillacs,425397174,32641.0,947.0,14.0,,,0.678571,0.321429,0.021429,0.106473,0.553571,0.297321,0.021205,0.0,0.0,0.021429,0.063616,0.042857,0.339286,0.214286,0.254464,0.042857,0.021205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825397,0.0,0.047619,0.0,0.095238,0.015873,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,2025-11-02 19:00:00,0.414141,0.151515,0.151515,0.282828,0.181818,0.848485,low,2025-11-06,2.9013,
15646,Los Fabulosos Cadillacs,3086798373,313903.0,2224.0,53.0,,0.862144,0.519583,0.480417,0.016769,0.212091,0.455375,0.254491,0.060978,0.000296,0.005602,0.011166,0.088038,0.124053,0.23178,0.223595,0.152225,0.102266,0.041778,0.0192,0.00016,0.000136,0.070996,0.001746,0.012802,0.914456,0.044967,0.946891,0.003146,0.000555,0.000185,0.0,0.000185,0.0,0.000925,Music,0.421544,"Friends, Family & Relationships",0.350872,Television & Film,0.295766,"Travel, Tourism & Aviation",0.275218,Sports,0.26868,MX,0.32405,AR,0.267905,CL,0.091733,CO,0.08908,US,0.072281,2025-11-05 19:00:00,0.267,0.2372,0.1367,0.3591,0.1572,0.7822,bad,2025-11-06,0.7085,
4637,Kenny Chesney,1415602650,24557.0,21.0,1.0,,0.727,0.525116,0.474884,0.098655,0.439034,0.389739,0.061931,0.010641,0.0,0.038979,0.059677,0.210659,0.228375,0.22336,0.166378,0.043796,0.018135,0.008321,0.00232,0.0,0.0,0.183081,0.026154,0.741041,0.049724,0.216919,0.053341,0.042485,0.002995,0.017406,0.008984,0.226839,0.012353,0.005802,Television & Film,0.305,"Restaurants, Food & Grocery",0.251,Gaming,0.2375,Electronics & Computers,0.2135,"Clothes, Shoes, Handbags & Accessories",0.212,ID,0.36989,KR,0.320994,BR,0.042818,US,0.040331,TH,0.018232,2025-11-03 19:00:00,0.6301,0.1744,0.0667,0.1288,0.0599,0.7742,bad,2025-11-05,0.0855,
4637,Kenny Chesney,1415602650,24557.0,21.0,1.0,,0.727,0.525116,0.474884,0.098655,0.439034,0.389739,0.061931,0.010641,0.0,0.038979,0.059677,0.210659,0.228375,0.22336,0.166378,0.043796,0.018135,0.008321,0.00232,0.0,0.0,0.183081,0.026154,0.741041,0.049724,0.216919,0.053341,0.042485,0.002995,0.017406,0.008984,0.226839,0.012353,0.005802,Television & Film,0.305,"Restaurants, Food & Grocery",0.251,Gaming,0.2375,Electronics & Computers,0.2135,"Clothes, Shoes, Handbags & Accessories",0.212,ID,0.36989,KR,0.320994,BR,0.042818,US,0.040331,TH,0.018232,2025-11-03 19:00:00,0.6301,0.1744,0.0667,0.1288,0.0599,0.7742,bad,2025-11-06,0.0855,
4637,Kenny Chesney,332655185,1946743.0,25819.0,605.0,,0.785084,0.275894,0.724106,0.028095,0.231467,0.314316,0.232738,0.190471,0.002913,0.00772,0.020375,0.061558,0.169909,0.094267,0.220049,0.063183,0.169555,0.048556,0.141916,0.000609,0.002303,0.844957,0.027553,0.059698,0.067792,0.96232,0.008891,0.008467,0.002329,0.000423,0.000847,0.000423,0.001058,0.004022,"Friends, Family & Relationships",0.422278,"Toys, Children & Baby",0.358524,"Restaurants, Food & Grocery",0.301576,Sports,0.295129,Wedding,0.268983,US,0.874428,CA,0.046339,AU,0.014016,BR,0.008295,GB,0.006579,2025-11-05 19:00:00,0.4036,0.2331,0.1193,0.244,0.1005,0.8077,low,2025-11-06,1.3263,
4637,Kenny Chesney,3694012247,1706.0,23.0,1.0,,0.30719,0.149438,0.850562,0.015054,0.160109,0.469528,0.268099,0.085329,0.001882,0.0,0.015054,0.018976,0.141133,0.059301,0.410227,0.049813,0.218286,0.021348,0.06398,0.0,0.001882,0.91938,0.0,0.076615,0.004005,0.975135,0.001081,0.007568,0.0,0.001081,0.001081,0.002162,0.001081,0.001081,"Toys, Children & Baby",0.636364,"Friends, Family & Relationships",0.621818,"Clothes, Shoes, Handbags & Accessories",0.470303,"Restaurants, Food & Grocery",0.45697,Shopping & Retail,0.433939,GB,0.815754,US,0.068091,AU,0.020027,IN,0.010681,BR,0.006676,2025-07-04 20:00:00,0.304992,0.193448,0.100624,0.400936,0.366615,0.866615,normal,2025-08-04,1.3482,
11771,Sonu Nigam,1475034042,3431959.0,30438.0,33.0,,0.794991,0.133434,0.866566,0.179168,0.558379,0.231775,0.023815,0.006864,0.0,0.011689,0.167479,0.078406,0.479973,0.033448,0.198326,0.007553,0.016262,0.002338,0.004526,0.0,0.0,0.091664,0.007639,0.068748,0.831949,0.062199,0.901886,0.00622,0.000602,0.001003,0.0,0.000803,0.002608,0.007825,"Friends, Family & Relationships",0.290647,"Clothes, Shoes, Handbags & Accessories",0.240288,Camera & Photography,0.202878,Music,0.198561,"Travel, Tourism & Aviation",0.184173,MX,0.387085,CO,0.125,AR,0.072508,PE,0.069109,CL,0.061178,2025-11-05 19:00:00,0.6237,0.2006,0.0683,0.1074,0.0817,0.799,bad,2025-11-06,0.8869,
11771,Sonu Nigam,9668889881,3290245.0,20261.0,295.0,,,0.677496,0.322504,0.031239,0.30332,0.540219,0.110083,0.015139,0.0,0.015599,0.015641,0.187052,0.116268,0.384504,0.155716,0.080462,0.029621,0.009879,0.00526,0.0,0.0,0.793208,0.029378,0.176268,0.001145,0.868889,0.001227,0.001227,0.002045,0.0,0.0,0.005318,0.001432,0.002045,Camera & Photography,0.534138,"Friends, Family & Relationships",0.47169,Music,0.417152,"Clothes, Shoes, Handbags & Accessories",0.405912,"Travel, Tourism & Aviation",0.383847,IN,0.858681,BD,0.023133,PK,0.022217,US,0.013972,AE,0.009391,2025-11-04 19:00:00,0.5757,0.197,0.0773,0.15,0.0917,0.7817,bad,2025-11-05,0.6158,
11771,Sonu Nigam,9668889881,3290245.0,20261.0,295.0,,,0.677496,0.322504,0.031239,0.30332,0.540219,0.110083,0.015139,0.0,0.015599,0.015641,0.187052,0.116268,0.384504,0.155716,0.080462,0.029621,0.009879,0.00526,0.0,0.0,0.793208,0.029378,0.176268,0.001145,0.868889,0.001227,0.001227,0.002045,0.0,0.0,0.005318,0.001432,0.002045,Camera & Photography,0.534138,"Friends, Family & Relationships",0.47169,Music,0.417152,"Clothes, Shoes, Handbags & Accessories",0.405912,"Travel, Tourism & Aviation",0.383847,IN,0.858681,BD,0.023133,PK,0.022217,US,0.013972,AE,0.009391,2025-11-04 19:00:00,0.5757,0.197,0.0773,0.15,0.0917,0.7817,bad,2025-11-06,0.6158,
3322,Sammy Hagar,229136922,105976.0,1351.0,29.0,,0.897907,0.892275,0.107725,0.019439,0.19195,0.426453,0.237189,0.123869,0.001099,0.013949,0.00549,0.159306,0.032644,0.387725,0.038728,0.219383,0.017806,0.11096,0.012909,0.000951,0.000148,0.544584,0.054916,0.128137,0.272363,0.51664,0.21959,0.128906,0.007702,0.01337,0.004215,0.027903,0.00901,0.015986,Music,0.644103,Cars & Motorbikes,0.33025,Television & Film,0.302712,Electronics & Computers,0.288838,Camera & Photography,0.287786,US,0.329555,BR,0.128335,MX,0.084394,ID,0.054577,AR,0.029817,2025-11-04 19:00:00,0.2731,0.2244,0.1255,0.377,0.2009,0.7569,bad,2025-11-06,1.2748,
3322,Sammy Hagar,1457119453,830806.0,15275.0,853.0,,0.80797,0.688892,0.311108,0.013961,0.088241,0.207286,0.296426,0.390821,0.003266,0.008787,0.005173,0.059877,0.028364,0.138964,0.068323,0.201702,0.094724,0.277723,0.113098,0.001839,0.001427,0.800562,0.0,0.06862,0.130819,0.841448,0.059925,0.053148,0.005886,0.005172,0.0,0.003567,0.003924,0.002854,Music,0.441285,Cars & Motorbikes,0.328974,"Restaurants, Food & Grocery",0.323856,Sports,0.316463,Television & Film,0.315326,US,0.68847,BR,0.060396,CA,0.039389,MX,0.021724,GB,0.021246,2025-11-05 19:00:00,0.4435,0.1971,0.1044,0.255,0.0969,0.7861,bad,2025-11-06,1.8386,
18400,Thirty Seconds To Mars,38962549664,7553.0,186.0,7.0,,,0.289341,0.710659,0.012408,0.165291,0.443521,0.286903,0.090964,0.000912,0.001446,0.010963,0.031801,0.13349,0.112267,0.331254,0.103112,0.183791,0.040233,0.050731,0.000482,0.00043,0.208954,0.01194,0.038806,0.7403,0.204834,0.744713,0.029909,0.001813,0.003927,0.000302,0.000302,0.000604,0.003927,"Friends, Family & Relationships",0.434553,"Restaurants, Food & Grocery",0.394447,"Travel, Tourism & Aviation",0.366241,"Toys, Children & Baby",0.333627,Camera & Photography,0.308506,MX,0.533696,US,0.1855,CO,0.042206,BR,0.02757,CR,0.026889,2025-11-04 19:00:00,0.35403,0.199388,0.116747,0.329835,0.132196,0.788806,bad,2025-11-06,2.4626,
18400,Thirty Seconds To Mars,275762036,90714.0,1862.0,107.0,,0.990828,0.619565,0.380435,0.062147,0.377359,0.414533,0.101647,0.043045,0.001269,0.030999,0.031148,0.222478,0.154881,0.25643,0.158103,0.078447,0.0232,0.030156,0.012889,0.001054,0.000215,0.608356,0.2004,0.078728,0.112516,0.551972,0.091189,0.071837,0.015687,0.017593,0.008796,0.022577,0.036505,0.030347,"Clothes, Shoes, Handbags & Accessories",0.332567,Music,0.3027,Camera & Photography,0.267949,Art & Design,0.265365,"Friends, Family & Relationships",0.233774,US,0.332491,BR,0.07185,IN,0.056679,ID,0.031606,FR,0.024863,2025-07-03 20:00:00,0.1814,0.1188,0.0752,0.6246,0.2517,0.4441,bad,2025-08-03,2.0526,
18400,Thirty Seconds To Mars,29525061,1922027.0,17155.0,1397.0,,0.770231,0.342044,0.657956,0.034707,0.339647,0.446776,0.147318,0.031387,0.000164,0.008716,0.025992,0.090609,0.249038,0.166911,0.279866,0.063147,0.084171,0.012498,0.018889,0.000164,0.0,0.63814,0.040732,0.10862,0.212508,0.402124,0.185131,0.117484,0.024346,0.001471,0.005556,0.01585,0.087582,0.024837,"Friends, Family & Relationships",0.4538,Music,0.379493,Camera & Photography,0.370808,"Restaurants, Food & Grocery",0.360676,"Travel, Tourism & Aviation",0.355368,US,0.170885,BR,0.115875,IT,0.083246,RU,0.066513,MX,0.053545,2025-11-05 19:00:00,0.3711,0.2273,0.1157,0.2859,0.1315,0.7622,bad,2025-11-06,0.8925,
2367,Kevin Fowler,397767087,10629.0,54.0,1.0,,,0.315504,0.684496,0.024328,0.356526,0.380535,0.189527,0.049084,0.0,0.000864,0.023464,0.058779,0.297747,0.130524,0.250011,0.091626,0.097901,0.033711,0.015373,0.0,0.0,0.886544,0.022164,0.088654,0.002639,0.168594,0.005478,0.006695,0.003043,0.005478,0.0,0.0,0.012173,0.00426,Music,0.697154,Camera & Photography,0.531165,"Travel, Tourism & Aviation",0.52981,"Friends, Family & Relationships",0.487805,"Restaurants, Food & Grocery",0.45935,PL,0.865435,GB,0.020449,US,0.014512,DE,0.009894,IT,0.007916,2025-11-02 19:00:00,0.344495,0.26484,0.127347,0.263318,0.204465,0.819381,low,2025-11-05,0.508,
2367,Kevin Fowler,397767087,10629.0,54.0,1.0,,,0.315504,0.684496,0.024328,0.356526,0.380535,0.189527,0.049084,0.0,0.000864,0.023464,0.058779,0.297747,0.130524,0.250011,0.091626,0.097901,0.033711,0.015373,0.0,0.0,0.886544,0.022164,0.088654,0.002639,0.168594,0.005478,0.006695,0.003043,0.005478,0.0,0.0,0.012173,0.00426,Music,0.697154,Camera & Photography,0.531165,"Travel, Tourism & Aviation",0.52981,"Friends, Family & Relationships",0.487805,"Restaurants, Food & Grocery",0.45935,PL,0.865435,GB,0.020449,US,0.014512,DE,0.009894,IT,0.007916,2025-11-02 19:00:00,0.344495,0.26484,0.127347,0.263318,0.204465,0.819381,low,2025-11-06,0.508,
2367,Kevin Fowler,10309723,81863.0,826.0,45.0,,0.6508,0.438377,0.561623,0.020076,0.166532,0.345021,0.284424,0.181817,0.00213,0.007248,0.012828,0.053425,0.113107,0.140397,0.204625,0.140811,0.143613,0.095461,0.086355,0.001035,0.001095,0.772145,0.024435,0.083079,0.120341,0.986437,0.004967,0.002101,0.000764,0.000191,0.0,0.0,0.000191,0.000764,"Friends, Family & Relationships",0.463372,"Toys, Children & Baby",0.338081,"Restaurants, Food & Grocery",0.32093,Sports,0.302907,Cars & Motorbikes,0.29157,US,0.96078,PH,0.005359,MX,0.005359,CA,0.00341,BR,0.002923,2025-11-04 19:00:00,0.3794,0.2326,0.124,0.264,0.1254,0.8311,low,2025-11-06,1.009,
2367,Kevin Fowler,250499736,2325664.0,17320.0,202.0,,,0.259048,0.740952,0.045426,0.312473,0.448648,0.158208,0.035245,0.0,0.008574,0.036852,0.07257,0.239902,0.111917,0.336731,0.05083,0.107378,0.015157,0.020088,0.0,0.0,0.543982,0.090664,0.29375,0.071604,0.876013,0.026947,0.014548,0.003802,0.003968,0.009423,0.009423,0.006943,0.009258,"Restaurants, Food & Grocery",0.425999,Television & Film,0.398331,"Friends, Family & Relationships",0.395037,"Toys, Children & Baby",0.3935,Camera & Photography,0.372639,US,0.602683,CA,0.050633,GB,0.034952,AU,0.030229,IN,0.023427,2025-11-04 19:00:00,0.2685,0.2797,0.1519,0.2999,0.1468,0.7668,bad,2025-11-06,0.7447,
4423,Fall Out Boy,1643127050,30782.0,942.0,48.0,,0.863967,0.677162,0.322838,0.029429,0.236433,0.530003,0.175163,0.028464,0.000508,0.016981,0.012447,0.153171,0.083262,0.354059,0.175944,0.130876,0.044287,0.021736,0.006728,0.00034,0.000168,0.46819,0.451318,0.067487,0.013006,0.944576,0.010135,0.004434,0.002534,0.00095,0.000633,0.000633,0.002217,0.01251,Music,0.611406,"Clothes, Shoes, Handbags & Accessories",0.381585,Art & Design,0.340019,Sports,0.303528,"Friends, Family & Relationships",0.289029,GB,0.541366,TZ,0.143967,US,0.083996,GH,0.034321,NG,0.015896,2025-07-08 20:00:00,0.2306,0.1944,0.1242,0.4508,0.3779,0.753,bad,2025-08-08,3.0602,
4423,Fall Out Boy,19364799,2497777.0,75935.0,642.0,,,0.736264,0.263736,0.033676,0.330096,0.46358,0.143602,0.028841,0.000205,0.023194,0.010482,0.239127,0.090969,0.339293,0.124287,0.11515,0.028451,0.019294,0.009546,0.000205,0.0,0.699352,0.188287,0.089661,0.0227,0.853948,0.013764,0.056395,0.003441,0.001529,0.000956,0.006309,0.006882,0.008794,"Friends, Family & Relationships",0.368972,Sports,0.349159,Music,0.330093,"Clothes, Shoes, Handbags & Accessories",0.328972,"Restaurants, Food & Grocery",0.304673,GB,0.591995,US,0.085424,BR,0.045998,ES,0.027479,IN,0.024492,2025-07-06 20:00:00,0.243,0.2304,0.1216,0.405,0.1585,0.5987,bad,2025-08-06,3.0401,
4423,Fall Out Boy,301048096,3441351.0,29044.0,295.0,,0.727496,0.337141,0.662859,0.074473,0.486593,0.34903,0.070813,0.019091,0.0,0.021661,0.052812,0.13756,0.349033,0.134227,0.214803,0.034251,0.036562,0.009442,0.009648,0.0,0.0,0.709202,0.024335,0.114724,0.151739,0.772883,0.09044,0.035926,0.013902,0.005623,0.003124,0.00453,0.018744,0.009684,Television & Film,0.379132,Music,0.346939,"Friends, Family & Relationships",0.297787,"Toys, Children & Baby",0.295487,"Restaurants, Food & Grocery",0.277953,US,0.44863,GB,0.079031,MX,0.044257,BR,0.041886,AU,0.027924,2025-11-04 19:00:00,0.4508,0.2174,0.1062,0.2256,0.0902,0.7747,bad,2025-11-06,0.844,
4423,Fall Out Boy,301048096,3441351.0,29044.0,295.0,,0.727496,0.337141,0.662859,0.074473,0.486593,0.34903,0.070813,0.019091,0.0,0.021661,0.052812,0.13756,0.349033,0.134227,0.214803,0.034251,0.036562,0.009442,0.009648,0.0,0.0,0.709202,0.024335,0.114724,0.151739,0.772883,0.09044,0.035926,0.013902,0.005623,0.003124,0.00453,0.018744,0.009684,Television & Film,0.379132,Music,0.346939,"Friends, Family & Relationships",0.297787,"Toys, Children & Baby",0.295487,"Restaurants, Food & Grocery",0.277953,US,0.44863,GB,0.079031,MX,0.044257,BR,0.041886,AU,0.027924,2025-11-04 19:00:00,0.4508,0.2174,0.1062,0.2256,0.0902,0.7747,bad,2025-11-05,0.844,
16891,Stephan Bodzin,22138099,426847.0,1990.0,138.0,,0.830296,0.765916,0.234084,0.012113,0.159686,0.556576,0.230987,0.040638,0.0,0.006024,0.006089,0.103608,0.056078,0.425726,0.130849,0.195018,0.035969,0.03554,0.005098,0.0,0.0,0.706844,0.028502,0.042753,0.221902,0.388191,0.234301,0.111015,0.054858,0.002021,0.001444,0.0,0.037967,0.042443,Music,0.580026,Camera & Photography,0.374835,"Travel, Tourism & Aviation",0.372955,Art & Design,0.359037,"Friends, Family & Relationships",0.356592,BR,0.105103,DE,0.079131,AR,0.077309,US,0.070474,IT,0.069866,2025-11-05 19:00:00,0.2604,0.2394,0.1461,0.3541,0.2994,0.8262,low,2025-11-06,0.4662,
6779,Ryan Hurd,1958326286,201917.0,1061.0,30.0,,0.638799,0.176977,0.823023,0.031664,0.253135,0.412667,0.208199,0.093402,0.000934,0.004154,0.027509,0.034565,0.218571,0.069628,0.343039,0.048856,0.159343,0.019443,0.073959,0.000332,0.000601,0.864192,0.03278,0.04172,0.061309,0.951342,0.01316,0.006407,0.001905,0.000519,0.001039,0.001732,0.002771,0.003117,"Friends, Family & Relationships",0.443797,"Toys, Children & Baby",0.38083,Wedding,0.378965,Music,0.325326,"Restaurants, Food & Grocery",0.315765,US,0.843828,CA,0.040804,GB,0.023198,AU,0.008699,IN,0.006835,2025-07-08 20:00:00,0.2141,0.2544,0.1601,0.3714,0.1783,0.7698,bad,2025-08-08,0.5255,
8246,Gesaffelstein,8728263870,74664.0,8484.0,110.0,,,0.654562,0.345438,0.036983,0.329714,0.474342,0.135466,0.022938,0.000557,0.018765,0.018218,0.196759,0.132955,0.315111,0.159231,0.105161,0.030305,0.018208,0.00473,0.000557,0.0,0.711423,0.049634,0.115813,0.12313,0.657026,0.096877,0.023421,0.014372,0.007097,0.009581,0.001952,0.056955,0.055181,Music,0.544581,Art & Design,0.381741,"Clothes, Shoes, Handbags & Accessories",0.361452,Camera & Photography,0.353444,Television & Film,0.312333,US,0.332188,FR,0.083906,MX,0.056409,RU,0.044278,IT,0.03518,2025-05-10 20:00:00,0.296471,0.252026,0.137516,0.313987,0.252157,0.775425,bad,2025-06-10,11.3629,
22338,Crowbar,563516010,93184.0,3609.0,53.0,,0.881597,0.858709,0.141291,0.010511,0.120996,0.378591,0.338266,0.151076,0.00056,0.007665,0.002846,0.091197,0.029798,0.318994,0.059597,0.304449,0.033816,0.13601,0.015067,0.000393,0.000167,0.808149,0.035918,0.040407,0.115526,0.763062,0.075971,0.048028,0.020812,0.002474,0.0,0.004075,0.019066,0.016883,Music,0.609676,Television & Film,0.339823,"Restaurants, Food & Grocery",0.289129,"Beer, Wine & Spirits",0.274672,Camera & Photography,0.273516,US,0.482524,GB,0.064018,BR,0.049485,DE,0.044886,CA,0.032745,2025-11-05 19:00:00,0.2915,0.207,0.1298,0.3717,0.1734,0.7633,bad,2025-11-06,3.873,
4257,Metallica,302489682,13354544.0,47935.0,355.0,,0.847633,0.693656,0.306344,0.027001,0.255345,0.406049,0.218056,0.09322,0.00033,0.013111,0.01389,0.154146,0.101199,0.28455,0.1215,0.168143,0.049912,0.073529,0.01969,0.000177,0.000153,0.630461,0.025218,0.090786,0.253534,0.418033,0.228261,0.125267,0.024234,0.004989,0.003029,0.027263,0.035994,0.02263,Music,0.401196,"Friends, Family & Relationships",0.320824,Television & Film,0.296579,Camera & Photography,0.284955,"Restaurants, Food & Grocery",0.26536,US,0.19345,BR,0.123468,MX,0.061499,ID,0.04689,IT,0.040292,2025-11-05 19:00:00,0.4838,0.2135,0.0999,0.2028,0.0954,0.8063,low,2025-11-06,0.3589,
4257,Metallica,309517910,2830.0,338.0,44.0,,,0.719168,0.280832,0.028104,0.191853,0.565712,0.183036,0.031296,0.0,0.01464,0.013465,0.122606,0.069246,0.409907,0.155804,0.144566,0.03847,0.027449,0.003847,0.0,0.0,0.556696,0.347935,0.069587,0.025783,0.293155,0.011905,0.010417,0.00744,0.0,0.0,0.001488,0.001488,0.657738,Music,0.680412,Art & Design,0.414433,"Clothes, Shoes, Handbags & Accessories",0.391753,Camera & Photography,0.389691,Electronics & Computers,0.338144,FR,0.657459,US,0.143646,GB,0.016575,CA,0.016575,BR,0.014733,2025-07-07 20:00:00,0.471083,0.21346,0.09674,0.218717,0.239748,0.856993,normal,2025-08-07,11.9435,
1170,deadmau5,18279399,124081.0,444.0,19.0,,0.8939,0.501922,0.498078,0.049943,0.299862,0.448888,0.165905,0.035251,0.000152,0.017588,0.032355,0.125937,0.173925,0.210558,0.23833,0.118968,0.046937,0.028871,0.00638,0.0,0.000152,0.299587,0.568047,0.062252,0.070114,0.843725,0.02465,0.042049,0.003061,0.0,0.0,0.023361,0.010955,0.013372,Music,0.447717,"Clothes, Shoes, Handbags & Accessories",0.358372,"Friends, Family & Relationships",0.31734,Art & Design,0.274983,Television & Film,0.267373,US,0.685069,ID,0.036571,BR,0.034242,IN,0.027254,GB,0.017936,2025-11-01 20:00:00,0.1424,0.121,0.0901,0.6465,0.2774,0.5066,bad,2025-11-06,0.3578,
1170,deadmau5,18279399,124081.0,444.0,19.0,,0.8939,0.501922,0.498078,0.049943,0.299862,0.448888,0.165905,0.035251,0.000152,0.017588,0.032355,0.125937,0.173925,0.210558,0.23833,0.118968,0.046937,0.028871,0.00638,0.0,0.000152,0.299587,0.568047,0.062252,0.070114,0.843725,0.02465,0.042049,0.003061,0.0,0.0,0.023361,0.010955,0.013372,Music,0.447717,"Clothes, Shoes, Handbags & Accessories",0.358372,"Friends, Family & Relationships",0.31734,Art & Design,0.274983,Television & Film,0.267373,US,0.685069,ID,0.036571,BR,0.034242,IN,0.027254,GB,0.017936,2025-11-01 20:00:00,0.1424,0.121,0.0901,0.6465,0.2774,0.5066,bad,2025-11-05,0.3578,
1170,deadmau5,4412647693,1977.0,12.0,4.0,,0.307278,0.355196,0.644804,0.015203,0.104799,0.24173,0.243301,0.381128,0.01384,0.00566,0.009543,0.032548,0.072251,0.086323,0.155407,0.091983,0.151318,0.133022,0.248106,0.00566,0.008179,0.647929,0.071992,0.143984,0.136095,0.975,0.010294,0.007353,0.001471,0.001471,0.0,0.0,0.0,0.001471,"Restaurants, Food & Grocery",0.404819,Music,0.368675,"Friends, Family & Relationships",0.342169,"Toys, Children & Baby",0.337349,Television & Film,0.318072,US,0.968442,GB,0.005917,MX,0.005917,CA,0.003945,BR,0.001972,2025-07-08 20:00:00,0.516058,0.172993,0.09781,0.213139,0.10146,0.839416,low,2025-08-08,0.607,
1170,deadmau5,25063782,2989450.0,7079.0,204.0,,0.762582,0.724794,0.275206,0.037566,0.344976,0.445354,0.146907,0.025197,0.0,0.025139,0.012427,0.239914,0.105063,0.323346,0.122008,0.116405,0.030502,0.01999,0.005207,0.0,0.0,0.619361,0.049798,0.084034,0.246807,0.600673,0.231004,0.04168,0.012504,0.004649,0.006092,0.006573,0.012504,0.015229,Music,0.464551,"Friends, Family & Relationships",0.357709,Camera & Photography,0.338622,"Restaurants, Food & Grocery",0.334408,Television & Film,0.331681,US,0.324313,MX,0.079021,CA,0.050444,GB,0.046547,BR,0.043516,2025-11-04 19:00:00,0.3541,0.2247,0.1189,0.3023,0.1356,0.7477,bad,2025-11-06,0.2368,
1170,deadmau5,25063782,2989450.0,7079.0,204.0,,0.762582,0.724794,0.275206,0.037566,0.344976,0.445354,0.146907,0.025197,0.0,0.025139,0.012427,0.239914,0.105063,0.323346,0.122008,0.116405,0.030502,0.01999,0.005207,0.0,0.0,0.619361,0.049798,0.084034,0.246807,0.600673,0.231004,0.04168,0.012504,0.004649,0.006092,0.006573,0.012504,0.015229,Music,0.464551,"Friends, Family & Relationships",0.357709,Camera & Photography,0.338622,"Restaurants, Food & Grocery",0.334408,Television & Film,0.331681,US,0.324313,MX,0.079021,CA,0.050444,GB,0.046547,BR,0.043516,2025-11-04 19:00:00,0.3541,0.2247,0.1189,0.3023,0.1356,0.7477,bad,2025-11-05,0.2368,
18337,K.Flay,2340905,237438.0,4937.0,118.0,,0.80558,0.394636,0.605364,0.044641,0.363624,0.414694,0.135667,0.041213,0.000161,0.010757,0.033884,0.114473,0.24915,0.171951,0.242743,0.069037,0.06663,0.028257,0.012956,0.000161,0.0,0.758168,0.026536,0.121307,0.093989,0.835702,0.052118,0.027313,0.013935,0.001254,0.001394,0.001394,0.015608,0.012542,Music,0.447358,Television & Film,0.382466,Camera & Photography,0.370023,"Friends, Family & Relationships",0.349732,"Restaurants, Food & Grocery",0.330207,US,0.600545,CA,0.058743,GB,0.043249,AU,0.030989,BR,0.029287,2025-11-05 19:00:00,0.3491,0.2502,0.1285,0.2722,0.1639,0.7981,bad,2025-11-06,2.0793,
18337,K.Flay,206487349,894221.0,2209.0,55.0,,,0.528296,0.471704,0.035213,0.300068,0.469219,0.153852,0.041486,0.000162,0.015216,0.019996,0.151032,0.149036,0.239417,0.229803,0.097612,0.05624,0.024857,0.016629,0.000162,0.0,0.268711,0.036367,0.040408,0.654515,0.154104,0.714864,0.057238,0.002466,0.0,0.0,0.007573,0.002818,0.007749,"Friends, Family & Relationships",0.36421,"Clothes, Shoes, Handbags & Accessories",0.323472,Music,0.322502,"Travel, Tourism & Aviation",0.279825,Camera & Photography,0.246363,US,0.311273,CU,0.153674,BR,0.064778,MX,0.053281,CO,0.038699,2025-07-08 20:00:00,0.3271,0.1756,0.1017,0.3956,0.1735,0.6762,bad,2025-08-08,0.247,
